valid_time,u10,v10,t2m,msl,sst,avg_sdswrf,number,latitude,longitude,expver,wind_speed
2019-05-03 00:00:00,0.45881462,-2.147624,17.003815,101714.766,16.44336,534.3428,0,35.05,129.05,0001,2.1960874
2019-05-03 06:00:00,-1.2616434,2.2470007,19.076324,101633.68,16.44336,818.31934,0,35.05,129.05,0001,2.5769665
2019-05-03 12:00:00,1.6071215,0.79634535,16.79599,101802.25,16.44336,0.0,0,35.05,129.05,0001,1.7936013
2019-05-03 18:00:00,2.6032028,-0.1682949,15.148956,101796.586,16.44336,0.0,0,35.05,129.05,0001,2.608637
2019-05-04 00:00:00,0.12634353,-0.5276346,17.160858,101890.27,16.293243,525.3801,0,35.05,129.05,0001,0.54255044
2019-05-04 06:00:00,-0.14874363,3.234908,18.827423,101744.73,16.293243,761.6521,0,35.05,129.05,0001,3.2383258
2019-05-04 12:00:00,0.15856206,0.3479516,16.702026,101834.52,16.293243,0.0,0,35.05,129.05,0001,0.3823771
2019-05-04 18:00:00,-0.35855234,1.0340259,15.863434,101786.766,16.293243,0.0,0,35.05,129.05,0001,1.0944265
2019-05-05 00:00:00,2.2384331,1.4114196,17.009247,101837.66,16.324738,489.55298,0,35.05,129.05,0001,2.6462593
2019-05-05 06:00:00,3.6137419,4.711319,19.114655,101488.55,16.324738,700.5432,0,35.05,129.05,0001,5.9376473
2019-05-05 12:00:00,5.4732723,3.817994,17.621185,101520.54,16.324738,0.0,0,35.05,129.05,0001,6.673364
2019-05-05 18:00:00,4.933073,2.6059344,16.26529,101364.62,16.324738,0.0,0,35.05,129.05,0001,5.5790772
2019-05-06 00:00:00,2.8687916,0.76989174,17.450867,101440.83,16.384766,533.2815,0,35.05,129.05,0001,2.9703028
2019-05-06 06:00:00,-7.927408,-4.485814,15.496735,101429.19,16.384766,745.6836,0,35.05,129.05,0001,9.108585
2019-05-06 12:00:00,-5.9114695,-4.313732,13.410278,101732.83,16.384766,0.0,0,35.05,129.05,0001,7.318043
2019-05-06 18:00:00,-3.6716852,-2.7464848,12.147369,101718.8,16.384766,0.0,0,35.05,129.05,0001,4.5852427
2019-05-07 00:00:00,1.0490992,-1.8562136,14.093842,101859.12,15.779205,537.6238,0,35.05,129.05,0001,2.1321673
2019-05-07 06:00:00,2.9876661,5.7212944,16.521515,101543.71,15.779205,817.9946,0,35.05,129.05,0001,6.4544063
2019-05-07 12:00:00,4.538723,2.6150064,15.260834,101627.305,15.779205,0.0,0,35.05,129.05,0001,5.238155
2019-05-07 18:00:00,3.4351826,0.7408492,13.57486,101586.52,15.779205,0.0,0,35.05,129.05,0001,3.5141623
2019-05-08 00:00:00,2.8996267,-0.15545219,16.004059,101538.11,15.756989,471.41992,0,35.05,129.05,0001,2.9037907
2019-05-08 06:00:00,3.9928865,5.81987,17.505035,101137.35,15.756989,660.6482,0,35.05,129.05,0001,7.0579057
2019-05-08 12:00:00,4.3203554,2.9166594,16.423615,101141.516,15.756989,0.0,0,35.05,129.05,0001,5.2127123
2019-05-08 18:00:00,3.4537497,-0.09902096,15.245026,101018.99,15.756989,0.0,0,35.05,129.05,0001,3.4551687
2019-05-09 00:00:00,2.6463184,0.78547287,16.912018,101073.84,16.117676,396.07593,0,35.05,129.05,0001,2.7604291
2019-05-09 06:00:00,4.902322,4.699753,17.920563,100888.95,16.117676,802.83936,0,35.05,129.05,0001,6.791203
2019-05-09 12:00:00,3.4500408,0.78407246,16.820465,101023.81,16.117676,0.0,0,35.05,129.05,0001,3.5380151
2019-05-09 18:00:00,2.1383448,-1.5332432,15.222443,101168.82,16.117676,0.0,0,35.05,129.05,0001,2.6312265
2019-05-10 00:00:00,-0.08600104,0.49781513,18.49057,101282.16,16.400146,473.85864,0,35.05,129.05,0001,0.5051892
2019-05-10 06:00:00,0.22815907,3.717063,19.205353,101216.81,16.400146,743.5266,0,35.05,129.05,0001,3.7240586
2019-05-10 12:00:00,0.721222,1.079684,17.210358,101346.4,16.400146,0.0,0,35.05,129.05,0001,1.298414
2019-05-10 18:00:00,-0.57183975,-0.43640494,16.205292,101344.52,16.400146,0.0,0,35.05,129.05,0001,0.71933997
2019-05-11 00:00:00,0.6873966,-0.1135596,17.93222,101471.58,17.000336,537.85474,0,35.05,129.05,0001,0.6967136
2019-05-11 06:00:00,0.6232645,3.1103804,19.415192,101329.54,17.000336,822.187,0,35.05,129.05,0001,3.1722112
2019-05-11 12:00:00,-0.32616264,0.63569087,17.648865,101419.61,17.000336,0.0,0,35.05,129.05,0001,0.7144823
2019-05-11 18:00:00,-2.0412016,-2.8264036,16.204376,101476.984,17.000336,0.0,0,35.05,129.05,0001,3.486411
2019-05-12 00:00:00,-4.210783,-3.9230423,18.591156,101664.66,17.029327,483.79858,0,35.05,129.05,0001,5.7550807
2019-05-12 06:00:00,-6.197567,-4.3133087,20.024078,101568.234,17.029327,814.7046,0,35.05,129.05,0001,7.550792
2019-05-12 12:00:00,-6.054184,-3.844079,16.811981,101750.95,17.029327,0.0,0,35.05,129.05,0001,7.1714773
2019-05-12 18:00:00,-3.9953556,-4.192952,15.192902,101680.01,17.029327,0.0,0,35.05,129.05,0001,5.7916937
2019-05-13 00:00:00,-3.2260466,-2.6796885,16.709229,101760.875,17.027374,472.97363,0,35.05,129.05,0001,4.1938176
2019-05-13 06:00:00,-4.315938,1.2472515,18.404938,101516.18,17.027374,770.40576,0,35.05,129.05,0001,4.4925447
2019-05-13 12:00:00,-0.14258862,3.0511284,17.454834,101476.1,17.027374,0.0,0,35.05,129.05,0001,3.0544584
2019-05-13 18:00:00,2.87814,0.6446908,17.302856,101334.1,17.027374,0.0,0,35.05,129.05,0001,2.9494603
2019-05-14 00:00:00,-0.09475428,0.77553034,18.326324,101445.305,17.699402,348.38965,0,35.05,129.05,0001,0.7812974
2019-05-14 06:00:00,0.41145104,4.109025,19.482819,101283.3,17.699402,685.85034,0,35.05,129.05,0001,4.129574
2019-05-14 12:00:00,0.8678615,1.1725725,18.95871,101399.19,17.699402,0.0,0,35.05,129.05,0001,1.4588042
2019-05-14 18:00:00,0.41520387,-1.8488731,17.766205,101347.36,17.699402,0.0,0,35.05,129.05,0001,1.8949212
2019-05-15 00:00:00,-2.9344053,0.8309615,19.568268,101437.78,17.967773,430.4458,0,35.05,129.05,0001,3.0497923
2019-05-15 06:00:00,-1.0399055,2.266605,20.380035,101305.836,17.967773,663.8794,0,35.05,129.05,0001,2.4937725
2019-05-15 12:00:00,-0.69388103,-0.61634636,20.156464,101306.195,17.967773,0.0,0,35.05,129.05,0001,0.92809147
2019-05-15 18:00:00,-0.8721714,0.1620161,18.83493,101302.086,17.967773,0.0,0,35.05,129.05,0001,0.887092
2019-05-16 00:00:00,-0.96758366,-0.9488325,19.584381,101353.67,18.333466,473.0796,0,35.05,129.05,0001,1.3551757
2019-05-16 06:00:00,-1.0146894,2.7912104,21.134918,101250.75,18.333466,758.77856,0,35.05,129.05,0001,2.9699242
2019-05-16 12:00:00,0.75228024,0.50114423,19.464203,101331.21,18.333466,0.0,0,35.05,129.05,0001,0.9039198
2019-05-16 18:00:00,-0.52259684,-0.411484,18.295013,101376.03,18.333466,0.0,0,35.05,129.05,0001,0.6651515
2019-05-17 00:00:00,-2.7473068,-0.45969307,20.102325,101422.75,18.217285,515.1299,0,35.05,129.05,0001,2.7855003
2019-05-17 06:00:00,-3.6970587,0.6457884,20.848785,101306.59,18.217285,524.10205,0,35.05,129.05,0001,3.7530367
2019-05-17 12:00:00,-7.175232,0.95862377,20.76654,101272.17,18.217285,0.0,0,35.05,129.05,0001,7.2389855
2019-05-17 18:00:00,-6.5033064,1.3022397,18.872284,101261.28,18.217285,0.0,0,35.05,129.05,0001,6.632407
2019-05-18 00:00:00,-7.715992,-4.235218,18.417328,101317.445,17.901123,51.744553,0,35.05,129.05,0001,8.801909
2019-05-18 06:00:00,-9.003308,-3.903739,19.20102,101224.4,17.901123,167.57776,0,35.05,129.05,0001,9.813192
2019-05-18 12:00:00,-8.560254,-1.6322794,19.396515,101366.734,17.901123,0.0,0,35.05,129.05,0001,8.714487
2019-05-18 18:00:00,-7.307352,1.3426232,19.173645,101279.65,17.901123,0.0,0,35.05,129.05,0001,7.4296727
2019-05-19 00:00:00,-6.4536057,-0.7848387,19.716461,101216.69,17.892334,190.05832,0,35.05,129.05,0001,6.5011535
2019-05-19 06:00:00,-7.6206656,1.9603214,20.09195,101047.734,17.892334,154.96056,0,35.05,129.05,0001,7.868761
2019-05-19 12:00:00,-3.1639261,3.4092045,19.997162,100937.766,17.892334,0.0,0,35.05,129.05,0001,4.6511397
2019-05-19 18:00:00,3.3716211,4.57055,19.046478,100595.75,17.892334,0.0,0,35.05,129.05,0001,5.679591
2019-05-20 00:00:00,4.070986,3.9415636,18.593353,100468.62,18.090363,284.4912,0,35.05,129.05,0001,5.666467
2019-05-20 06:00:00,5.8981476,2.2369041,20.249481,100322.055,18.090363,387.14502,0,35.05,129.05,0001,6.308081
2019-05-20 12:00:00,6.1967363,-2.658908,17.676788,100576.22,18.090363,0.0,0,35.05,129.05,0001,6.743095
2019-05-20 18:00:00,3.790081,-2.1918058,14.610382,100808.74,18.090363,0.0,0,35.05,129.05,0001,4.3782105
2019-05-21 00:00:00,4.331752,-0.7600708,16.97293,100842.53,17.81424,564.8364,0,35.05,129.05,0001,4.397929
2019-05-21 06:00:00,5.788207,5.7080364,19.68106,100599.81,17.81424,832.624,0,35.05,129.05,0001,8.12927
2019-05-21 12:00:00,6.3621273,1.1925228,19.271637,100668.68,17.81424,0.0,0,35.05,129.05,0001,6.4729266
2019-05-21 18:00:00,5.6336174,1.7948868,16.850983,100738.53,17.81424,0.0,0,35.05,129.05,0001,5.912636
2019-05-22 00:00:00,4.4040337,1.2213135,18.65274,100851.28,17.580353,566.8987,0,35.05,129.05,0001,4.5702424
2019-05-22 06:00:00,5.3039293,5.1573753,20.285065,100692.91,17.580353,845.43164,0,35.05,129.05,0001,7.3979855
2019-05-22 12:00:00,4.1089125,4.1905603,18.660858,100797.94,17.580353,0.0,0,35.05,129.05,0001,5.8688974
2019-05-22 18:00:00,4.376196,2.2704368,16.950958,100886.67,17.580353,0.0,0,35.05,129.05,0001,4.930109
2019-05-23 00:00:00,4.6020756,2.235201,19.741608,100965.375,17.355011,546.7992,0,35.05,129.05,0001,5.116173
2019-05-23 06:00:00,6.2887306,5.1582875,21.84488,100805.15,17.355011,825.30493,0,35.05,129.05,0001,8.133638
2019-05-23 12:00:00,5.3229017,2.831042,19.227325,100960.9,17.355011,0.0,0,35.05,129.05,0001,6.0289373
2019-05-23 18:00:00,4.6862884,1.7351062,17.489044,101066.9,17.355011,0.0,0,35.05,129.05,0001,4.9971886
2019-05-24 00:00:00,4.1989775,1.9501071,19.94693,101305.69,17.569641,544.41724,0,35.05,129.05,0001,4.6297226
2019-05-24 06:00:00,5.443142,5.879486,21.14029,101195.84,17.569641,810.13696,0,35.05,129.05,0001,8.01225
2019-05-24 12:00:00,5.6925898,3.0461698,20.32901,101190.05,17.569641,0.0,0,35.05,129.05,0001,6.4563713
2019-05-24 18:00:00,5.803502,1.9154546,19.240417,101223.016,17.569641,0.0,0,35.05,129.05,0001,6.1114326
2019-05-25 00:00:00,4.9569016,1.2415234,21.531647,101509.37,18.126312,484.01562,0,35.05,129.05,0001,5.110015
2019-05-25 06:00:00,5.7908096,4.5464725,22.305573,101475.08,18.126312,653.27075,0,35.05,129.05,0001,7.362329
2019-05-25 12:00:00,4.8612804,2.7009783,20.318878,101671.19,18.126312,0.0,0,35.05,129.05,0001,5.561235
2019-05-25 18:00:00,2.878511,1.2323279,18.983063,101707.56,18.126312,0.0,0,35.05,129.05,0001,3.131207
2019-05-26 00:00:00,1.9989519,1.5511589,20.382965,101811.44,18.163177,522.5061,0,35.05,129.05,0001,2.530198
2019-05-26 06:00:00,2.4578571,4.5191755,21.249298,101609.016,18.163177,801.03296,0,35.05,129.05,0001,5.144318
2019-05-26 12:00:00,2.2842326,3.3362322,20.101532,101564.375,18.163177,0.0,0,35.05,129.05,0001,4.0432863
2019-05-26 18:00:00,0.661272,5.9042187,20.1391,101301.3,18.163177,0.0,0,35.05,129.05,0001,5.9411345
2019-05-27 00:00:00,-0.8051281,10.685541,20.254974,101041.25,18.253479,91.719086,0,35.05,129.05,0001,10.71583
2019-05-27 06:00:00,4.3763027,11.679119,20.147919,100691.86,18.253479,96.90134,0,35.05,129.05,0001,12.472123
2019-05-27 12:00:00,6.086646,7.395751,19.70868,100596.19,18.253479,0.0,0,35.05,129.05,0001,9.578329
2019-05-27 18:00:00,4.645769,-5.9766254,16.521698,100694.17,18.253479,0.0,0,35.05,129.05,0001,7.569889
2019-05-28 00:00:00,0.39750838,-3.658105,17.33496,101040.555,17.91513,414.17773,0,35.05,129.05,0001,3.679639
2019-05-28 06:00:00,-2.0564613,2.5809612,19.765778,101030.78,17.91513,639.3733,0,35.05,129.05,0001,3.3000598
2019-05-28 12:00:00,2.3235655,2.837431,17.8031,101081.805,17.91513,0.0,0,35.05,129.05,0001,3.6674201
2019-05-28 18:00:00,3.6053,0.115730286,16.954376,101113.29,17.91513,0.0,0,35.05,129.05,0001,3.607157
2019-05-29 00:00:00,3.1429691,0.3704592,19.362396,101193.58,17.258514,573.5115,0,35.05,129.05,0001,3.1647267
2019-05-29 06:00:00,5.0850506,5.630542,20.842438,100875.71,17.258514,839.8313,0,35.05,129.05,0001,7.5868793
2019-05-29 12:00:00,6.065546,0.93715405,20.56955,100873.83,17.258514,0.0,0,35.05,129.05,0001,6.137516
2019-05-29 18:00:00,3.0122595,-1.2674837,17.27127,101108.39,17.258514,0.0,0,35.05,129.05,0001,3.268061
2019-05-30 00:00:00,2.3733573,0.92309767,19.16922,101257.58,17.948303,426.36694,0,35.05,129.05,0001,2.5465534
2019-05-30 06:00:00,3.5324526,4.2981234,20.702545,101059.484,17.948303,803.0493,0,35.05,129.05,0001,5.56346
2019-05-30 12:00:00,5.570077,1.6916251,20.198334,101039.52,17.948303,0.0,0,35.05,129.05,0001,5.8212843
2019-05-30 18:00:00,4.80276,-4.3379307,20.27713,101053.56,17.948303,0.0,0,35.05,129.05,0001,6.4717965
2019-05-31 00:00:00,1.1871359,1.9625143,16.923065,101340.83,18.144104,129.93944,0,35.05,129.05,0001,2.2936335
2019-05-31 06:00:00,3.2114525,4.582138,18.204315,101086.734,18.144104,603.927,0,35.05,129.05,0001,5.595482
2019-05-31 12:00:00,4.127572,3.2807913,17.80307,101046.484,18.144104,0.0,0,35.05,129.05,0001,5.2726126
2019-05-31 18:00:00,2.3616793,-1.280014,16.753693,101083.54,18.144104,0.0,0,35.05,129.05,0001,2.6862547
2019-06-01 00:00:00,1.1320465,-0.021885514,18.564056,101053.15,18.334045,369.57617,0,35.05,129.05,0001,1.1322579
2019-06-01 06:00:00,1.6255369,3.7233362,19.909332,100984.66,18.334045,733.8252,0,35.05,129.05,0001,4.062709
2019-06-01 12:00:00,2.280521,2.3551416,18.647491,100994.336,18.334045,0.0,0,35.05,129.05,0001,3.2783332
2019-06-01 18:00:00,1.4253109,-0.1708147,17.36966,100881.945,18.334045,0.0,0,35.05,129.05,0001,1.4355099
2019-06-02 00:00:00,1.340215,1.0251572,19.128143,100860.95,17.985321,483.66528,0,35.05,129.05,0001,1.6873422
2019-06-02 06:00:00,1.6165967,3.7634192,20.535187,100666.99,17.985321,679.0647,0,35.05,129.05,0001,4.095938
2019-06-02 12:00:00,1.7834921,2.626731,18.209808,100713.17,17.985321,0.0,0,35.05,129.05,0001,3.1749897
2019-06-02 18:00:00,1.8732798,0.68296176,17.113312,100749.65,17.985321,0.0,0,35.05,129.05,0001,1.9938942
2019-06-03 00:00:00,1.9664981,1.0600832,19.50467,100931.734,17.776031,533.5659,0,35.05,129.05,0001,2.2340302
2019-06-03 06:00:00,2.161663,4.8596506,21.041168,100805.11,17.776031,820.9922,0,35.05,129.05,0001,5.3187394
2019-06-03 12:00:00,1.8266287,2.4683638,18.914917,100868.2,17.776031,0.0,0,35.05,129.05,0001,3.0707314
2019-06-03 18:00:00,2.2971902,-0.5896177,18.418365,100977.3,17.776031,0.0,0,35.05,129.05,0001,2.3716516
2019-06-04 00:00:00,0.26623523,-0.5619459,20.779572,100996.77,18.791199,491.48633,0,35.05,129.05,0001,0.62182343
2019-06-04 06:00:00,0.6533516,4.393553,21.27127,100861.12,18.791199,740.5217,0,35.05,129.05,0001,4.4418664
2019-06-04 12:00:00,2.7868052,-0.05426216,20.005798,100860.96,18.791199,0.0,0,35.05,129.05,0001,2.7873335
2019-06-04 18:00:00,1.9899501,-0.3056472,19.332855,100891.38,18.791199,0.0,0,35.05,129.05,0001,2.013286
2019-06-05 00:00:00,1.6271539,0.5567446,21.662384,101087.15,19.431915,541.7512,0,35.05,129.05,0001,1.7197658
2019-06-05 06:00:00,-2.9057016,2.0777183,21.755035,101293.31,19.431915,758.6853,0,35.05,129.05,0001,3.5721164
2019-06-05 12:00:00,-1.2316923,0.66299254,20.187256,101317.7,19.431915,0.0,0,35.05,129.05,0001,1.3987942
2019-06-05 18:00:00,0.4899202,0.09783536,19.6846,101343.02,19.431915,0.0,0,35.05,129.05,0001,0.49959338
2019-06-06 00:00:00,0.283682,1.7385778,20.702728,101343.66,19.504913,361.7478,0,35.05,129.05,0001,1.7615699
2019-06-06 06:00:00,0.6183139,3.500248,22.222809,101136.04,19.504913,571.426,0,35.05,129.05,0001,3.5544405
2019-06-06 12:00:00,-2.2623873,3.0503807,20.469055,100806.81,19.504913,0.0,0,35.05,129.05,0001,3.7977915
2019-06-06 18:00:00,-7.414172,-2.1021671,21.11734,100149.83,19.504913,0.0,0,35.05,129.05,0001,7.7064295
2019-06-07 00:00:00,-2.7494173,-1.0372314,20.268799,99977.01,19.49759,244.38257,0,35.05,129.05,0001,2.9385617
2019-06-07 06:00:00,3.700694,2.3559275,20.883942,99945.34,19.49759,417.2635,0,35.05,129.05,0001,4.386973
2019-06-07 12:00:00,-2.2643642,-3.801052,20.15689,100488.44,19.49759,0.0,0,35.05,129.05,0001,4.424403
2019-06-07 18:00:00,-0.13123512,-3.208641,19.145111,100773.65,19.49759,0.0,0,35.05,129.05,0001,3.2113237
2019-06-08 00:00:00,-2.312379,-1.612277,19.691742,101005.98,19.599213,448.3955,0,35.05,129.05,0001,2.8189597
2019-06-08 06:00:00,-5.4428844,0.10402393,19.89505,100897.3,19.599213,764.6626,0,35.05,129.05,0001,5.443878
2019-06-08 12:00:00,-2.848157,-1.2130499,18.64206,100902.82,19.599213,0.0,0,35.05,129.05,0001,3.0957208
2019-06-08 18:00:00,-3.5561666,-3.6386423,17.52707,100766.17,19.599213,0.0,0,35.05,129.05,0001,5.0878325
2019-06-09 00:00:00,-4.216692,-3.7542906,18.862305,100789.29,19.861969,506.62256,0,35.05,129.05,0001,5.6458116
2019-06-09 06:00:00,-6.3702993,-2.97546,19.705109,100593.0,19.861969,694.7754,0,35.05,129.05,0001,7.030937
2019-06-09 12:00:00,-5.560755,-3.387968,18.457092,100617.97,19.861969,0.0,0,35.05,129.05,0001,6.511553
2019-06-09 18:00:00,-4.624161,-4.822851,17.713837,100614.15,19.861969,0.0,0,35.05,129.05,0001,6.6815233
2019-06-10 00:00:00,-3.573576,-4.6714582,18.792236,100658.02,19.85437,454.55518,0,35.05,129.05,0001,5.8815784
2019-06-10 06:00:00,-6.305213,-3.483467,20.252228,100638.59,19.85437,795.60156,0,35.05,129.05,0001,7.2034893
2019-06-10 12:00:00,-5.0007906,-4.3348656,18.232697,100784.51,19.85437,0.0,0,35.05,129.05,0001,6.6180787
2019-06-10 18:00:00,-3.9508438,-5.304593,17.053375,100829.25,19.85437,0.0,0,35.05,129.05,0001,6.6142178
2019-06-11 00:00:00,-1.6832199,-2.829854,18.410065,100946.734,19.383575,360.34937,0,35.05,129.05,0001,3.2926133
2019-06-11 06:00:00,-4.826518,-0.9684553,19.822784,100856.84,19.383575,709.77734,0,35.05,129.05,0001,4.922721
2019-06-11 12:00:00,-4.014184,-1.9529133,18.2247,100981.195,19.383575,0.0,0,35.05,129.05,0001,4.4640274
2019-06-11 18:00:00,-2.0309038,-3.123558,17.317627,101039.734,19.383575,0.0,0,35.05,129.05,0001,3.7257464
2019-06-12 00:00:00,-1.3343267,-0.20239735,18.720001,101187.84,19.770844,454.2788,0,35.05,129.05,0001,1.3495898
2019-06-12 06:00:00,-3.8302393,-0.1803379,19.488922,101068.8,19.770844,712.63306,0,35.05,129.05,0001,3.8344824
2019-06-12 12:00:00,-3.082367,-0.037797928,18.580902,101158.16,19.770844,0.0,0,35.05,129.05,0001,3.0825987
2019-06-12 18:00:00,-2.1854591,-2.570922,17.303192,101136.66,19.770844,0.0,0,35.05,129.05,0001,3.3742957
2019-06-13 00:00:00,-3.181693,-0.3250599,19.046906,101246.71,19.530365,540.3423,0,35.05,129.05,0001,3.198255
2019-06-13 06:00:00,-2.923586,1.3832816,20.866486,101038.875,19.530365,833.6614,0,35.05,129.05,0001,3.2343194
2019-06-13 12:00:00,0.003090918,0.85887367,19.726593,100993.28,19.530365,0.0,0,35.05,129.05,0001,0.8588792
2019-06-13 18:00:00,-1.2160482,-0.15825272,19.31485,100855.94,19.530365,0.0,0,35.05,129.05,0001,1.2263023
2019-06-14 00:00:00,-1.090889,-2.189169,20.112915,100701.88,19.667572,157.70618,0,35.05,129.05,0001,2.4459147
2019-06-14 06:00:00,-3.1550913,-2.9863129,21.166107,100460.78,19.667572,227.05135,0,35.05,129.05,0001,4.3442683
2019-06-14 12:00:00,-2.0664034,-4.8049955,19.88095,100342.51,19.667572,0.0,0,35.05,129.05,0001,5.2304883
2019-06-14 18:00:00,-1.3762007,-5.9271507,18.037811,100083.61,19.667572,0.0,0,35.05,129.05,0001,6.0848207
2019-06-15 00:00:00,1.0695916,-4.2310658,19.800934,99982.03,20.403229,250.85524,0,35.05,129.05,0001,4.364166
2019-06-15 06:00:00,0.020407677,1.5123701,21.966461,99755.34,20.403229,638.5149,0,35.05,129.05,0001,1.5125078
2019-06-15 12:00:00,-4.781143,0.7170124,20.04419,99985.414,20.403229,0.0,0,35.05,129.05,0001,4.8346086
2019-06-15 18:00:00,-0.78951836,-2.4863482,18.523773,100244.36,20.403229,0.0,0,35.05,129.05,0001,2.6086905
2019-06-16 00:00:00,-0.47157288,-0.5217953,20.34079,100635.05,20.554108,489.31494,0,35.05,129.05,0001,0.7033145
2019-06-16 06:00:00,-2.3510952,2.9161391,20.349396,100870.53,20.554108,653.94653,0,35.05,129.05,0001,3.7458663
2019-06-16 12:00:00,-4.5900135,0.027650893,19.726837,101174.555,20.554108,0.0,0,35.05,129.05,0001,4.590097
2019-06-16 18:00:00,-1.5344868,1.6663941,19.388153,101235.44,20.554108,0.0,0,35.05,129.05,0001,2.2652855
2019-06-17 00:00:00,1.5888394,3.0926037,20.513367,101333.48,20.650055,412.0481,0,35.05,129.05,0001,3.4768674
2019-06-17 06:00:00,2.649973,5.3584547,21.193878,101252.04,20.650055,661.5171,0,35.05,129.05,0001,5.9779086
2019-06-17 12:00:00,4.3642073,3.6844358,20.369873,101246.9,20.650055,0.0,0,35.05,129.05,0001,5.711512
2019-06-17 18:00:00,4.210423,2.5121026,19.632416,101184.79,20.650055,0.0,0,35.05,129.05,0001,4.902889
2019-06-18 00:00:00,3.6154366,2.35351,20.663422,101154.914,20.332367,276.25827,0,35.05,129.05,0001,4.3139763
2019-06-18 06:00:00,5.1648493,4.42048,21.768219,101007.12,20.332367,497.01782,0,35.05,129.05,0001,6.798258
2019-06-18 12:00:00,4.7817736,4.716818,20.824005,100939.79,20.332367,0.0,0,35.05,129.05,0001,6.7166758
2019-06-18 18:00:00,3.913332,1.6776202,19.92508,100844.67,20.332367,0.0,0,35.05,129.05,0001,4.2577667
2019-06-19 00:00:00,1.7361686,-0.44060802,20.988312,100757.67,20.892395,515.8159,0,35.05,129.05,0001,1.7912054
2019-06-19 06:00:00,-0.87751675,2.4544482,22.25064,100611.8,20.892395,687.73047,0,35.05,129.05,0001,2.606598
2019-06-19 12:00:00,1.8380139,0.31892443,21.61673,100612.86,20.892395,0.0,0,35.05,129.05,0001,1.8654779
2019-06-19 18:00:00,1.6966975,-0.041581154,20.99768,100633.55,20.892395,0.0,0,35.05,129.05,0001,1.6972069
2019-06-20 00:00:00,1.4223015,0.012718201,22.379852,100731.48,20.892395,522.2046,0,35.05,129.05,0001,1.4223584
2019-06-20 06:00:00,2.5295143,5.1033726,22.91153,100603.7,20.892395,760.6201,0,35.05,129.05,0001,5.695863
2019-06-20 12:00:00,4.3697243,3.1009588,22.186401,100681.42,20.892395,0.0,0,35.05,129.05,0001,5.358212
2019-06-20 18:00:00,3.6757622,2.7615314,21.751251,100550.586,20.892395,0.0,0,35.05,129.05,0001,4.5975304
2019-06-21 00:00:00,1.941086,2.1431932,22.663483,100576.11,20.892395,530.7339,0,35.05,129.05,0001,2.8915553
2019-06-21 06:00:00,2.8166218,4.1121235,22.96585,100431.21,20.892395,742.4204,0,35.05,129.05,0001,4.984267
2019-06-21 12:00:00,-3.5289478,-1.9599056,21.566559,100627.016,20.892395,0.0,0,35.05,129.05,0001,4.0366697
2019-06-21 18:00:00,-5.187107,-5.4271917,20.08133,100615.33,20.892395,0.0,0,35.05,129.05,0001,7.5073624
2019-06-22 00:00:00,-4.7261972,-4.466552,20.340881,100762.77,20.892395,292.13458,0,35.05,129.05,0001,6.5028477
2019-06-22 06:00:00,-6.8454742,-2.029746,21.881622,100641.53,20.892395,617.6238,0,35.05,129.05,0001,7.140055
2019-06-22 12:00:00,-3.9214954,-3.4344215,20.485504,100780.41,20.892395,0.0,0,35.05,129.05,0001,5.212809
2019-06-22 18:00:00,-1.9756308,-4.1768007,19.254608,100728.11,20.892395,0.0,0,35.05,129.05,0001,4.620474
2019-06-23 00:00:00,-2.942624,-3.1852884,20.56076,100849.234,20.394135,434.46265,0,35.05,129.05,0001,4.336485
2019-06-23 06:00:00,-5.7708855,-3.4956894,21.641754,100823.48,20.394135,727.92505,0,35.05,129.05,0001,6.747071
2019-06-23 12:00:00,-4.480109,-2.1793127,20.213318,100961.72,20.394135,0.0,0,35.05,129.05,0001,4.982046
2019-06-23 18:00:00,-1.6069059,-2.864791,18.807281,101139.914,20.394135,0.0,0,35.05,129.05,0001,3.2846878
2019-06-24 00:00:00,-2.1718779,-1.6109495,20.386383,101314.17,21.043243,479.23535,0,35.05,129.05,0001,2.7041101
2019-06-24 06:00:00,-1.84091,2.4435277,20.901093,101357.35,21.043243,594.3677,0,35.05,129.05,0001,3.0593753
2019-06-24 12:00:00,-0.8317108,0.95167315,20.616425,101526.75,21.043243,0.0,0,35.05,129.05,0001,1.2638927
2019-06-24 18:00:00,0.60803044,-1.3914299,20.072845,101606.336,21.043243,0.0,0,35.05,129.05,0001,1.5184789
2019-06-25 00:00:00,-3.16852,0.47361666,21.374664,101615.586,21.265656,523.45166,0,35.05,129.05,0001,3.2037215
2019-06-25 06:00:00,-2.9258537,-0.39767933,22.441193,101500.586,21.265656,725.3235,0,35.05,129.05,0001,2.9527562
2019-06-25 12:00:00,-2.7495613,0.42548895,21.097992,101527.734,21.265656,0.0,0,35.05,129.05,0001,2.7822883
2019-06-25 18:00:00,-2.743,-1.8381691,20.424957,101296.555,21.265656,0.0,0,35.05,129.05,0001,3.3019562
2019-06-26 00:00:00,-1.4882612,-1.4353113,21.789032,101144.59,21.40628,264.3203,0,35.05,129.05,0001,2.067617
2019-06-26 06:00:00,-4.8676596,-0.7610094,21.441956,100941.68,21.40628,95.00232,0,35.05,129.05,0001,4.9267883
2019-06-26 12:00:00,-2.3059597,7.181756,22.585052,100722.41,21.40628,0.0,0,35.05,129.05,0001,7.542882
